variable,moy_traite,moy_temoin,sd_traite,var_ratio,smd,echantillon
naf_64AZ3,5.77132878329219e-4,4.654297405880798e-4,0.024016701348357625,1.239861423611629,0.004651060781449821,Apres appariement
naf_64BZ0,9.15965729477341e-4,8.899016640044085e-4,0.030251118056859455,1.0292618515856713,8.615901542529066e-4,Apres appariement
naf_64CA0,0.03366732571517934,0.03555510874300459,0.18037172182063504,0.9487588868097113,-0.010466069785054773,Apres appariement
naf_64CB0,0.004505359888892613,0.004725042726450186,0.06697072734467559,0.9537171616936958,-0.003280281494136093,Apres appariement
naf_64CC1,0.0028521534503237527,0.002725556560883795,0.053329440842614886,1.0463152482982931,0.002373864931634452,Apres appariement
naf_64CC2,0.0016159720593218131,0.0015079923595053785,0.04016673624899176,1.0714890519363438,0.0026882866247103926,Apres appariement
naf_64CC3,0.0023755533959615594,0.0023606596442627406,0.04868181350638704,1.0062941250817725,3.0594077389628846e-4,Apres appariement
naf_64CD0,8.936251019291132e-5,6.702188264468349e-5,0.009452769818521315,1.3333035438333904,0.0023633948543266806,Apres appariement
naf_64CE0,0.0046766380334290255,0.004773447419471347,0.0682259805494517,0.979814489694675,-0.001418951919234808,Apres appariement
naf_64CF0,0.0017165048832888383,0.001697887693665315,0.04139522767937051,1.0109460589443822,4.4974241397399754e-4,Apres appariement
